date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20201106,AL,200714.0,30268.0,1217002.0,,totalTestsViral,1387448.0,1022.0,21294.0,,2110.0,,1220.0,84471.0,A,11/6/2020 11:00,2020-11-06T11:00:00Z,11/06 06:00,3049.0,21294.0,2020-11-06T11:00:00Z,1387448.0,,,170446.0,2839.0,210.0,,,,,,65871.0,,,,,,,01,1556,7161,1417716,8341,1417716,23,267,3c28ba3b012f38332635f3629ab4fa30bddaf663,0,0,0,0,0,
20201106,AR,119230.0,10492.0,1298264.0,,totalTestsViral,1407002.0,633.0,7401.0,235.0,,105.0,863.0,105746.0,A+,11/6/2020 00:00,2020-11-06T24:00:00Z,11/05 19:00,2056.0,7401.0,2020-11-06T24:00:00Z,1407002.0,,1298264.0,108738.0,1878.0,178.0,,,,,,,,,73502.0,11961.0,21856.0,3300.0,05,1870,12651,1417494,14097,1417494,19,75,857a88ae2ba0c49b94fd2cff5909d3578d1c7d2a,0,0,0,0,0,
20201106,AS,0.0,,1768.0,,totalTestsViral,1768.0,,,,,,,,D,11/1/2020 00:00,2020-11-01T24:00:00Z,10/31 20:00,0.0,,2020-11-01T24:00:00Z,1768.0,,,0.0,,,,,,,,,,,,,,,60,0,0,1768,0,1768,0,0,7113b8d9b4c8875c13e403e62e224421d71d7d96,0,0,0,0,0,
20201106,AZ,254764.0,6434.0,1593981.0,,totalTestsPeopleViral,1842311.0,1082.0,22018.0,250.0,,138.0,,42652.0,A+,11/6/2020 00:00,2020-11-06T24:00:00Z,11/05 19:00,6109.0,22018.0,2020-11-06T24:00:00Z,,,,248330.0,5714.0,395.0,,1842311.0,323662.0,,,,,,,,,,04,1996,20120,1848745,15682,1848745,22,187,f26b37d31cec9fcaa2c54e30e98dba367ba5686c,0,0,0,0,0,
20201106,CA,951094.0,,18445255.0,,totalTestsViral,19396349.0,3489.0,,923.0,,,,,B,11/6/2020 02:59,2020-11-06T02:59:00Z,11/05 21:59,17866.0,,2020-11-06T02:59:00Z,19396349.0,,,951094.0,,,,,,,,,,,,,,,06,6518,123468,19396349,129986,19396349,51,0,da26c407443f1de00bddf8db42a41b8f721e3887,0,0,0,0,0,
20201106,CO,121006.0,7399.0,1173474.0,,totalTestEncountersViral,2141933.0,1016.0,9714.0,,,,,8366.0,A,11/5/2020 01:59,2020-11-05T01:59:00Z,11/04 20:59,2158.0,9714.0,2020-11-05T01:59:00Z,,,,113607.0,,,2141933.0,1287081.0,187001.0,13913.0,173088.0,,,,,,,,08,3369,11264,1294480,32819,1294480,11,96,79774e37706c022c4d5e32d59a9e13fd9f975670,0,0,0,0,0,
20201106,CT,78125.0,4919.0,2356349.0,,posNeg,2434474.0,402.0,12257.0,,,,,9800.0,B,11/5/2020 20:30,2020-11-05T20:30:00Z,11/05 15:30,4671.0,12257.0,2020-11-05T20:30:00Z,2428610.0,,,73206.0,3757.0,914.0,,,,,,,,,,,26512.0,,09,1065,0,2434474,1065,2434474,15,0,b7b37ba6fcc53159eddf95f842904a5f3b97e454,0,0,0,0,0,
20201106,DC,17792.0,,528531.0,,totalTestEncountersViral,546323.0,79.0,,25.0,,9.0,,13738.0,A+,11/5/2020 00:00,2020-11-05T24:00:00Z,11/04 19:00,652.0,,2020-11-05T24:00:00Z,,,,,,,546323.0,264455.0,,,,,,,,,,,11,110,5711,546323,5821,546323,2,0,6c41ca0e113bd235833bedb9130ff5041ab6b455,0,0,0,0,0,
20201106,DE,26035.0,1200.0,334846.0,,totalTestEncountersViral,577122.0,114.0,,27.0,,,,13766.0,A+,11/5/2020 18:00,2020-11-05T18:00:00Z,11/05 13:00,716.0,,2020-11-05T18:00:00Z,,27700.0,,24835.0,629.0,87.0,577122.0,360881.0,,,,,,,,,,,10,282,2213,360881,3331,360881,0,0,4f23bc4b46570ffbe5994cf50b3d268fc227cd3c,0,0,0,0,0,
20201106,FL,821526.0,41864.0,5504450.0,4789.0,totalTestEncountersViral,10405346.0,2564.0,50868.0,,,,,,A,11/5/2020 23:59,2020-11-05T23:59:00Z,11/05 18:59,17224.0,50868.0,2020-11-05T23:59:00Z,9288035.0,1061448.0,8179656.0,779662.0,17224.0,,10405346.0,6325976.0,594540.0,62323.0,531822.0,578706.0,60854.0,517552.0,,,,,12,5150,29721,6330765,76349,6325976,54,198,5109930ebb8b8e9e4e3421efbc3cb5c403d0d62e,0,0,0,0,0,
20201106,GA,370106.0,,3321627.0,,totalTestsViral,3691733.0,1848.0,32317.0,,6075.0,,,,A+,11/6/2020 14:50,2020-11-06T14:50:00Z,11/06 09:50,8608.0,32317.0,2020-11-06T14:50:00Z,3691733.0,346096.0,3345637.0,370106.0,8156.0,452.0,,,336077.0,30818.0,,,,,,32321.0,,,13,1738,17835,3691733,19573,3691733,30,100,6f9652308547c1c4761ab991611c753eb3032416,0,0,0,0,0,
20201106,GU,5077.0,79.0,66027.0,,posNeg,71104.0,86.0,,21.0,,10.0,,3403.0,A,11/6/2020 09:00,2020-11-06T09:00:00Z,11/06 04:00,88.0,,2020-11-06T09:00:00Z,70403.0,,,4998.0,,,,71025.0,209.0,7.0,,,,,,,699.0,79.0,66,73,564,71104,637,71104,3,0,c59a4f40c7dd498717fd153db4b4a7528ea5e58e,0,0,0,0,0,
20201106,HI,15785.0,213.0,295153.0,,totalTestEncountersViral,551803.0,68.0,1138.0,13.0,,9.0,,11958.0,B,11/5/2020 18:00,2020-11-05T18:00:00Z,11/05 13:00,219.0,1138.0,2020-11-05T18:00:00Z,,15520.0,,15572.0,,,551803.0,308090.0,,,,,,,,,,,15,99,0,310938,4470,310938,0,13,9941d81a6b957fd4522b68e2e12a90809b6ad75c,0,0,0,0,0,
20201106,IA,133510.0,,788507.0,,posNeg,922017.0,912.0,,188.0,,67.0,,99243.0,A+,11/6/2020 00:00,2020-11-06T24:00:00Z,11/05 19:00,1818.0,,2020-11-06T24:00:00Z,,,,133510.0,,,,923705.0,,,,68582.0,3987.0,64555.0,90450.0,11106.0,,,19,2778,2835,922017,5613,922017,16,0,e0bba8ee222c0d24eab211b20a439dc41ed06020,0,0,0,0,0,
20201106,ID,69579.0,9514.0,338656.0,,totalTestsPeopleViral,398721.0,296.0,2788.0,77.0,568.0,,,31574.0,A,11/5/2020 19:00,2020-11-05T19:00:00Z,11/05 14:00,671.0,2788.0,2020-11-05T19:00:00Z,543322.0,,,60065.0,622.0,49.0,,398721.0,,,,,,,,,17332.0,,16,1265,2160,408235,3045,408235,7,58,85be9fcfba2f58dba0e12b3d9d1da1632a1e816a,0,0,0,0,0,
20201106,IL,465540.0,6259.0,7749589.0,,posNeg,8215129.0,4090.0,,786.0,,339.0,,,A,11/6/2020 00:00,2020-11-06T24:00:00Z,11/05 19:00,10397.0,,2020-11-06T24:00:00Z,8215129.0,,,447491.0,10079.0,318.0,,,,,,,,,,,,,17,11790,80352,8215129,92142,8215129,84,0,1b6da116fb4a6b07db1335770ba13e562b69e083,0,0,0,0,0,
20201106,IN,200823.0,,1576282.0,,totalTestsViral,3117069.0,2001.0,18005.0,540.0,3477.0,191.0,,130248.0,A+,11/5/2020 23:59,2020-11-05T23:59:00Z,11/05 18:59,4547.0,18005.0,2020-11-05T23:59:00Z,3117069.0,191092.0,,,4306.0,241.0,,1777105.0,,,,,,,,,,,18,4647,10511,1777105,43214,1777105,36,207,2ac3538ef5fd888d83eba527a48f1752b97fa708,0,0,0,0,0,
20201106,KS,97633.0,,578687.0,,posNeg,676320.0,693.0,4067.0,183.0,1122.0,62.0,337.0,2808.0,A+,11/6/2020 10:00,2020-11-06T10:00:00Z,11/06 05:00,1166.0,4067.0,2020-11-06T10:00:00Z,,,,,,,,676320.0,,,,,,,,,,,20,5418,7222,676320,12640,676320,79,83,04e70e5f524dfda3a2ea1b0fdb6ca350ac6a5897,0,0,0,0,0,
20201106,KY,117505.0,19367.0,2079371.0,,totalTestsViral,2177509.0,1153.0,7708.0,299.0,1922.0,,,20926.0,B,11/6/2020 00:00,2020-11-06T24:00:00Z,11/05 19:00,1544.0,7708.0,2020-11-06T24:00:00Z,2177509.0,,,98138.0,1520.0,24.0,,,87275.0,,,,,,,,71347.0,,21,2228,166478,2196876,168192,2196876,10,127,34dd3c29e97da82c31d106581a0f20bfe5b00f94,0,0,0,0,0,
20201106,LA,191715.0,5020.0,2674761.0,,posNeg,2866476.0,644.0,,,,81.0,,172210.0,A,11/6/2020 13:00,2020-11-06T13:00:00Z,11/06 08:00,6016.0,,2020-11-06T13:00:00Z,,,,186695.0,5787.0,229.0,,2861456.0,,,,,,,,,,,22,870,17940,2866476,18810,2866476,21,0,6467e4b585690283700e469db1f32059b341ee25,0,0,0,0,0,
20201106,MA,167274.0,4538.0,2690585.0,,totalTestsViral,6547668.0,513.0,13373.0,118.0,,57.0,,131646.0,A+,11/6/2020 08:00,2020-11-06T08:00:00Z,11/06 03:00,10106.0,13373.0,2020-11-06T08:00:00Z,6547668.0,209659.0,,162736.0,9880.0,226.0,,2853321.0,,,,128053.0,11842.0,,200056.0,,,,25,2113,18652,2857859,86357,2857859,21,0,7ed8b5487dfa0f81ddc86e11f31e9b68ce4e6add,0,0,0,0,0,
20201106,MD,151505.0,,1851665.0,,totalTestsViral,3587697.0,609.0,17537.0,152.0,,,,8262.0,A,11/6/2020 10:00,2020-11-06T10:00:00Z,11/06 05:00,4194.0,17537.0,2020-11-06T10:00:00Z,3587697.0,182511.0,,151505.0,4046.0,148.0,,2003170.0,,,,150653.0,14048.0,136605.0,,,,,24,1541,11606,2003170,35366,2003170,12,102,8ff3d568f20893346a781b5b07c1da009e45a81e,0,0,0,0,0,
20201106,ME,7444.0,879.0,668621.0,,posNeg,676065.0,37.0,513.0,14.0,,3.0,,5830.0,A+,11/5/2020 23:59,2020-11-05T23:59:00Z,11/05 18:59,150.0,513.0,2020-11-05T23:59:00Z,675186.0,8110.0,666689.0,6565.0,149.0,1.0,,,12247.0,367.0,11868.0,,,,,,42.0,25.0,23,184,8031,676065,8215,676065,0,3,e2b6022070130cfd81a8628c40c01f574a41d89f,0,0,0,0,0,
20201106,MI,222509.0,20940.0,4984958.0,,posNeg,5207467.0,2425.0,,484.0,,202.0,,121093.0,A+,11/6/2020 00:00,2020-11-06T24:00:00Z,11/05 19:00,7880.0,,2020-11-06T24:00:00Z,5251313.0,266355.0,4984958.0,201569.0,7513.0,367.0,,,336396.0,,,,,,,,,,26,4246,48339,5207467,52585,5207467,47,0,e8f7ba6f3da694511ae093d4825ab25e08ce7f09,0,0,0,0,0,
20201106,MN,170307.0,1077.0,1793542.0,,totalTestEncountersViral,2990965.0,1038.0,11193.0,224.0,2864.0,,,139190.0,A,11/5/2020 17:00,2020-11-05T17:00:00Z,11/05 12:00,2591.0,11193.0,2020-11-05T17:00:00Z,,,,169230.0,2563.0,28.0,2990965.0,1962772.0,,,,,,,,,38143.0,,27,5442,16911,1963849,43812,1963849,36,177,0fc2d15a2870ce09e130e8a35aa0e8e836d0b826,0,0,0,0,0,
20201106,MO,200507.0,,1366724.0,,totalTestsViral,2649277.0,1834.0,,517.0,,226.0,,,A+,11/6/2020 00:59,2020-11-06T24:59:00Z,11/05 19:59,3131.0,,2020-11-06T24:59:00Z,2649277.0,226960.0,2417371.0,200507.0,,,,1567231.0,89114.0,5869.0,83033.0,84925.0,3618.0,71709.0,37813.0,,53513.0,8808.0,29,3931,6299,1567231,24307,1567231,25,0,eae4063dee4aaff2b393e6c415818f7e5f3839b8,0,0,0,0,0,
20201106,MP,98.0,,15993.0,,posNeg,16091.0,,4.0,,,,,29.0,D,11/6/2020 00:00,2020-11-06T24:00:00Z,11/05 19:00,2.0,4.0,2020-11-06T24:00:00Z,22633.0,,,98.0,2.0,,,16085.0,,,,,,,,,,,69,2,0,16091,2,16091,0,0,3e8ee6fd675ba22daded720f66be127f6d069880,0,0,0,0,0,
20201106,MS,124854.0,17449.0,837208.0,,posNeg,962062.0,695.0,6728.0,176.0,,82.0,,105839.0,A+,11/5/2020 00:00,2020-11-05T24:00:00Z,11/04 19:00,3419.0,6728.0,2020-11-05T24:00:00Z,942578.0,,,107405.0,3063.0,356.0,,,45873.0,95.0,,,,,,,106901.0,,28,967,0,962062,967,962062,14,0,ee57202dc3697e70a83496d2c32d5a6707395114,0,0,0,0,0,
20201106,MT,37947.0,,485649.0,,posNeg,523596.0,437.0,1447.0,,,,,23607.0,B,11/6/2020 01:59,2020-11-06T01:59:00Z,11/05 20:59,419.0,1447.0,2020-11-06T01:59:00Z,523596.0,,,37947.0,,,,,,,,,,,,,,,30,979,2593,523596,3572,523596,12,26,e0a0c08bbbc39e5e2284f3e0dab569d5577b8b0f,0,0,0,0,0,
20201106,NC,288569.0,12779.0,3988807.0,,posNeg,4277376.0,1161.0,,311.0,,,,246318.0,A+,11/6/2020 11:20,2020-11-06T11:20:00Z,11/06 06:20,4582.0,,2020-11-06T11:20:00Z,4264597.0,,,275790.0,4489.0,93.0,,,,,,,,,,,45126.0,,37,2908,47526,4277376,50434,4277376,34,0,b388d48dda6d778d1411a4eed4313b048f21efe6,0,0,0,0,0,
20201106,ND,51602.0,,254063.0,,totalTestEncountersViral,884732.0,375.0,1817.0,48.0,337.0,,,41175.0,B,11/6/2020 01:59,2020-11-06T01:59:00Z,11/05 20:59,480.0,1817.0,2020-11-06T01:59:00Z,923087.0,,,51602.0,475.0,5.0,884732.0,305665.0,11037.0,719.0,10318.0,,,,,,,,38,1765,930,305665,11387,305665,12,41,899ec36c14e566e516df92b37a5e48f04eb760c3,0,0,0,0,0,
20201106,NE,78012.0,,536031.0,,totalTestsViral,1000225.0,720.0,3201.0,,,,,45658.0,A,11/5/2020 21:45,2020-11-05T21:45:00Z,11/05 16:45,674.0,3201.0,2020-11-05T21:45:00Z,1000225.0,91239.0,907738.0,78012.0,,,,614362.0,,,,,,,,,,,31,2124,3615,614043,12727,614043,5,53,b87e4810b6ac2bffcc530ff1fedce4e4f97d9053,0,0,0,0,0,
20201106,NH,12012.0,,346718.0,,totalTestsViral,651044.0,48.0,790.0,,259.0,,,9894.0,B,11/6/2020 09:00,2020-11-06T09:00:00Z,11/06 04:00,488.0,790.0,2020-11-06T09:00:00Z,651044.0,,,12012.0,,,,358730.0,33242.0,,,32350.0,,,,,,,33,204,2168,358730,6453,358730,2,2,04b112b211acb8f5970c267bec86ee43cd810dee,0,0,0,0,0,
20201106,NJ,249380.0,,4614056.0,,posNeg,4863436.0,1336.0,38178.0,274.0,,81.0,,37818.0,A,11/6/2020 00:00,2020-11-06T24:00:00Z,11/05 19:00,16416.0,38178.0,2020-11-06T24:00:00Z,4863436.0,,,249380.0,14616.0,1800.0,,,,,,,,,,,,,34,2161,43223,4863436,45384,4863436,13,123,e9cdda2dca5d1f41981166fcef4709db97f57615,0,0,0,0,0,
20201106,NM,51110.0,,1179095.0,,posNeg,1230205.0,400.0,4969.0,,,,,22459.0,B,11/5/2020 17:56,2020-11-05T17:56:00Z,11/05 12:56,1082.0,4969.0,2020-11-05T17:56:00Z,1230205.0,,,51110.0,,,,,,,,,,,,,,,35,859,10541,1230205,11400,1230205,23,73,9b5c28175b058e5a842bac8bfa1a9a8cfb81f73a,0,0,0,0,0,
20201106,NV,106922.0,,728492.0,,totalTestEncountersViral,1312492.0,770.0,,183.0,,85.0,,2525.0,A+,11/6/2020 00:00,2020-11-06T24:00:00Z,11/05 19:00,1845.0,,2020-11-06T24:00:00Z,1154583.0,,,106922.0,,,1312492.0,835414.0,,,,,,,,,,,32,1562,4279,835414,13371,835414,21,0,56cd907849a16abdde526484a408a63d5979fd45,0,0,0,0,0,
20201106,NY,522021.0,,14833860.0,,posNeg,15355881.0,1321.0,89995.0,285.0,,129.0,,80368.0,B,11/5/2020 23:59,2020-11-05T23:59:00Z,11/05 18:59,25910.0,89995.0,2020-11-05T23:59:00Z,,,,522021.0,,,15355881.0,,,,,,,,,,,,36,3209,157496,15355881,160705,15355881,18,0,33f8595affca12df2171752b5f5ce22a887a8785,0,0,0,0,0,
20201106,OH,240178.0,13382.0,4460636.0,,posNeg,4700814.0,2170.0,20246.0,547.0,3991.0,280.0,,180758.0,A+,11/6/2020 14:00,2020-11-06T14:00:00Z,11/06 09:00,5494.0,20246.0,2020-11-06T14:00:00Z,4682517.0,,,226796.0,5165.0,329.0,,,,,,,,,,,,,39,5008,0,4700814,5008,4700814,33,231,34bfc5bfe00832584e55a2f6778580b131f7eb29,0,0,0,0,0,
20201106,OK,131751.0,,1557850.0,6437.0,posNeg,1689601.0,1025.0,9438.0,326.0,,,,113227.0,A+,11/6/2020 00:00,2020-11-06T24:00:00Z,11/05 19:00,1429.0,9438.0,2020-11-06T24:00:00Z,1705067.0,144206.0,1557850.0,131751.0,,,,,91240.0,5285.0,,,,,,,,,40,1878,14166,1696038,16044,1689601,16,100,e0897521aa39d745151c51bed0150cd9afb15df6,0,0,0,0,0,
20201106,OR,48608.0,2488.0,848994.0,,posNeg,897602.0,266.0,3378.0,62.0,,27.0,,5870.0,A+,11/6/2020 03:01,2020-11-06T03:01:00Z,11/05 22:01,716.0,3378.0,2020-11-06T03:01:00Z,,,848994.0,46120.0,,,,895114.0,,,,,,,,,,,41,769,7806,897602,8575,897602,6,44,f8eced1303021a35b5cf37a1383bed55462bb2a2,0,0,0,0,0,
20201106,PA,223950.0,11692.0,2408366.0,,posNeg,2632316.0,1597.0,,351.0,,149.0,,165723.0,A+,11/6/2020 12:00,2020-11-06T12:00:00Z,11/06 07:00,8975.0,,2020-11-06T12:00:00Z,4309357.0,,,212258.0,,,,2620624.0,,,,,,,,,,,42,3384,17030,2632316,20414,2632316,38,0,9949149e96c3b3636e71a1ab8a0727b43563fecc,0,0,0,0,0,
20201106,PR,36904.0,,305972.0,,posNeg,342876.0,518.0,,68.0,,42.0,,31915.0,B,11/6/2020 00:00,2020-11-06T24:00:00Z,11/05 19:00,862.0,,2020-11-06T24:00:00Z,310546.0,7002.0,303412.0,36904.0,659.0,203.0,,,,33615.0,,,,,,,,,72,803,0,342876,803,342876,7,0,fc68a62761243950e64d1b164178c0484cd0ef04,0,0,0,0,0,
20201106,RI,36380.0,,417267.0,,totalTestEncountersViral,1217916.0,187.0,3488.0,21.0,,12.0,,2891.0,A+,11/6/2020 12:00,2020-11-06T12:00:00Z,11/06 07:00,1224.0,3488.0,2020-11-06T12:00:00Z,,47775.0,1170141.0,36380.0,,,1217916.0,453647.0,,,,,,,,,,,44,630,2589,453647,17165,453647,2,16,fa4747ebed9478b18222271aa06c6e00a51143be,0,0,0,0,0,
20201106,SC,182872.0,9686.0,1714225.0,,posNeg,1897097.0,767.0,10776.0,204.0,,91.0,,95045.0,A+,11/5/2020 23:59,2020-11-05T23:59:00Z,11/05 18:59,4005.0,10776.0,2020-11-05T23:59:00Z,1887411.0,227928.0,1659483.0,173186.0,3748.0,257.0,,,81845.0,9278.0,72567.0,,,,,,130900.0,18123.0,45,1233,22579,1897097,23812,1897097,13,50,fa5434552088613e6c7365514f31f01e16df847c,0,0,0,0,0,
20201106,SD,52639.0,2391.0,219551.0,,totalTestsPeopleViral,272190.0,493.0,3023.0,,,,,37703.0,A,11/5/2020 14:00,2020-11-05T14:00:00Z,11/05 09:00,510.0,3023.0,2020-11-05T14:00:00Z,465353.0,,,50248.0,,,,272190.0,,,,,,,,,,,46,1488,1566,272190,3054,272190,28,68,61d3265bb20e192713ddeaa483e48a55d563aed7,0,0,0,0,0,
20201106,TN,273144.0,16299.0,3518263.0,,posNeg,3791407.0,1631.0,10618.0,505.0,,191.0,,246392.0,A+,11/6/2020 15:00,2020-11-06T15:00:00Z,11/06 10:00,3541.0,10618.0,2020-11-06T15:00:00Z,3775108.0,308318.0,3466790.0,256845.0,3324.0,217.0,,,,,,,,,,,135885.0,15680.0,47,1373,9902,3791407,11275,3791407,32,72,d77949be738cb4cddeff5258107ff6577df47fc2,0,0,0,0,0,
20201106,TX,942539.0,,7611227.0,,posNeg,8553766.0,6070.0,,1785.0,,,,807008.0,A,11/6/2020 18:00,2020-11-06T18:00:00Z,11/06 13:00,18589.0,,2020-11-06T18:00:00Z,8553766.0,,,942539.0,,,,,500132.0,49570.0,,,,,,,388999.0,31889.0,48,7545,62493,8553766,70038,8553766,136,0,0153626dc4e2e5ada97aca1d16d904f93d304536,0,0,0,0,0,
20201106,UT,127279.0,,962716.0,,totalTestsViral,1463556.0,414.0,5922.0,167.0,1216.0,,465.0,91340.0,A+,11/6/2020 10:12,2020-11-06T10:12:00Z,11/06 05:12,649.0,5922.0,2020-11-06T10:12:00Z,1463556.0,130943.0,1332613.0,127279.0,,,,1089995.0,,,,,,,46831.0,6794.0,103488.0,7054.0,49,2987,6700,1089995,15707,1089995,17,92,6ea2be3e1c67a80295ea389c8edec97127f80511,0,0,0,0,0,
20201106,VA,188770.0,15125.0,2569584.0,266.0,totalTestEncountersViral,2743229.0,1057.0,22423.0,216.0,,96.0,,21366.0,A+,11/5/2020 17:00,2020-11-05T17:00:00Z,11/05 12:00,3682.0,22423.0,2020-11-05T17:00:00Z,,207023.0,,173645.0,3432.0,250.0,2743229.0,,,,,,,,,,,,51,1568,22796,2758620,24023,2758354,-6,70,862e249cfd0cf433e5a88ae529c7a2640cc28049,0,0,0,0,0,
20201106,VI,1390.0,,23728.0,35.0,posNeg,25118.0,,,,,,,1340.0,D,11/6/2020 02:37,2020-11-06T02:37:00Z,11/05 21:37,23.0,,2020-11-06T02:37:00Z,25153.0,,,,23.0,,,,,,,,,,,,,,78,2,212,25153,214,25118,0,0,5ccedb526a2857d4a3ff8016e6f979496929dc5b,0,0,0,0,0,
20201106,VT,2326.0,,190402.0,,totalTestsViral,428851.0,4.0,,2.0,,,,1904.0,B,11/5/2020 23:59,2020-11-05T23:59:00Z,11/05 18:59,58.0,,2020-11-05T23:59:00Z,428851.0,,,2326.0,58.0,,,192728.0,,,,,,,,,,,50,23,678,192728,4429,192728,0,0,6defd88380ee81587cfefbc3303bbf8d2ffd93eb,0,0,0,0,0,
20201106,WA,112550.0,,2428524.0,,totalTestEncountersViral,2541074.0,394.0,8784.0,,,48.0,,,B,11/5/2020 02:59,2020-11-05T02:59:00Z,11/04 21:59,2431.0,8784.0,2020-11-05T02:59:00Z,,,,112550.0,2431.0,,2541074.0,,,,,,,,,,,,53,1070,20510,2541074,21580,2541074,15,49,68f5e4d8cc66daad069eaa84dc9ffd44844ba421,0,0,0,0,0,
20201106,WI,269982.0,13917.0,1896457.0,277.0,totalTestEncountersViral,3497021.0,1787.0,12554.0,385.0,1557.0,,,198090.0,A+,11/6/2020 00:00,2020-11-06T24:00:00Z,11/05 19:00,2333.0,12554.0,2020-11-06T24:00:00Z,,,,256065.0,2256.0,77.0,3497021.0,2152522.0,,,,,,,,,,,55,6411,14644,2166716,56991,2166439,64,244,d3deed8a55a2cca7b0690213bc74d69ba60484c2,0,0,0,0,0,
20201106,WV,27087.0,2415.0,799972.0,,posNeg,827059.0,280.0,,93.0,,31.0,,20465.0,B,11/5/2020 23:59,2020-11-05T23:59:00Z,11/05 18:59,487.0,,2020-11-05T23:59:00Z,824644.0,,,24672.0,478.0,9.0,,,19416.0,,,,,,,,,,54,540,9427,827059,9967,827059,7,0,5a6aec3b011984c4538df0ac98dcac4b5aad3856,0,0,0,0,0,
20201106,WY,16405.0,2534.0,123769.0,,posNeg,140174.0,147.0,499.0,,,,,10012.0,B,11/6/2020 17:10,2020-11-06T17:10:00Z,11/06 12:10,105.0,499.0,2020-11-06T17:10:00Z,291186.0,14850.0,276335.0,13871.0,,,,137640.0,,,,,,,,,,,56,996,965,140174,1961,140174,0,7,8bb34fb15cf8af9ffb7257c3204cbe367a631df9,0,0,0,0,0,
20201105,AK,18174.0,,763652.0,,totalTestsViral,781826.0,104.0,,,,7.0,,7125.0,A,11/5/2020 03:59,2020-11-05T03:59:00Z,11/04 22:59,84.0,,2020-11-05T03:59:00Z,781826.0,24089.0,757381.0,18174.0,84.0,,,,,,,,,,,,,,02,314,153754,781826,154068,781826,0,0,910e0e68ec1831715444823aa43d30e203d4ec90,0,0,0,0,0,
20201105,AL,199158.0,29892.0,1209841.0,,totalTestsViral,1379107.0,994.0,21027.0,,2100.0,,1214.0,84471.0,A,11/5/2020 11:00,2020-11-05T11:00:00Z,11/05 06:00,3026.0,21027.0,2020-11-05T11:00:00Z,1379107.0,,,169266.0,2818.0,208.0,,,,,,65657.0,,,,,,,01,1381,6344,1408999,7495,1408999,20,0,e660184b515c15867ae651a03b8c7f2f23271e52,0,0,0,0,0,
20201105,AR,117360.0,10068.0,1285613.0,,totalTestsViral,1392905.0,633.0,7326.0,235.0,,105.0,859.0,104816.0,A+,11/5/2020 00:00,2020-11-05T24:00:00Z,11/04 19:00,2037.0,7326.0,2020-11-05T24:00:00Z,1392905.0,,1285613.0,107292.0,1863.0,174.0,,,,,,,,,70983.0,11451.0,21856.0,3300.0,05,1548,11628,1402973,12783,1402973,11,53,4e9c3e9074ce0a4bb709135ce39a79d8a6f26be2,0,0,0,0,0,
20201105,AS,0.0,,1768.0,,totalTestsViral,1768.0,,,,,,,,D,11/1/2020 00:00,2020-11-01T24:00:00Z,10/31 20:00,0.0,,2020-11-01T24:00:00Z,1768.0,,,0.0,,,,,,,,,,,,,,,60,0,0,1768,0,1768,0,0,65e922a95a735683d36fbf7783e877b87778e55c,0,0,0,0,0,
20201105,AZ,252768.0,6300.0,1573861.0,,totalTestsPeopleViral,1826629.0,1100.0,21831.0,254.0,,128.0,,42317.0,A+,11/5/2020 00:00,2020-11-05T24:00:00Z,11/04 19:00,6087.0,21831.0,2020-11-05T24:00:00Z,,,,246468.0,5707.0,380.0,,1826629.0,322766.0,,,,,,,,,,04,2135,5997,1826629,14303,1826629,28,45,b88c033d4c2ce57e35ef9ced16db7139a4e59aef,0,0,0,0,0,
20201105,CA,944576.0,,18321787.0,,totalTestsViral,19266363.0,3462.0,,922.0,,,,,B,11/5/2020 02:59,2020-11-05T02:59:00Z,11/04 21:59,17815.0,,2020-11-05T02:59:00Z,19266363.0,,,944576.0,,,,,,,,,,,,,,,06,4566,80785,19266363,85351,19266363,63,0,3854b09be2e2e24a64a7325855898732f1d0b7bb,0,0,0,0,0,
20201105,CO,117637.0,7353.0,1162210.0,,totalTestEncountersViral,2109114.0,970.0,9618.0,,,,,8268.0,A,11/4/2020 01:59,2020-11-04T01:59:00Z,11/03 20:59,2147.0,9618.0,2020-11-04T01:59:00Z,,,,110284.0,,,2109114.0,1272494.0,186264.0,13795.0,172469.0,,,,,,,,08,2928,9774,1279847,26963,1279847,13,438,9c43a252015313be00039ccb425d65d81691804d,0,0,0,0,0,
